"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",113.077294714217,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",114.394022679676,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q1",129.084542408831,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q2",121.877730711282,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q3",119.121054458158,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q4",117.22700147852,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q1",119.890684843858,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q2",118.708575641393,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q3",116.239871483768,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q4",113.769720371804,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q1",113.861997315469,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q2",111.420563088381,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q3",109.206956839831,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q4",107.346235317349,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q1",106.155904428902,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q2",105.492699114296,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q3",98.880801199578,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q4",96.529775675183,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q1",95.2041994190369,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q2",93.6467712371864,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q3",92.9981489912905,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q4",92.7958656724456,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q1",93.5611712154717,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q2",91.8620503880844,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q3",93.2493070599375,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q4",90.3607548584053,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q1",94.4296432396676,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q2",94.7946733866947,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q3",94.4700518695773,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q4",95.2007901644723,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q1",97.5305010551114,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q2",97.7558542309526,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q3",98.0213662210378,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q4",98.7103753251608,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q1",102.033372317424,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q2",103.293319632999,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q3",105.793475799453,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q4",106.597990969023,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q1",109.752124924163,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q2",108.493288394162,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q3",108.474443458967,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q4",105.824100023225,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q1",106.172508566142,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q2",103.604338007581,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q3",103.494916859759,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q4",103.138755529597,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q1",103.680540684404,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q2",102.106141084356,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q3",100.821889298604,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q4",98.9613759055037,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q1",99.8146126566092,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q2",101.295306198346,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q3",102.730716841695,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q4",106.69438450462,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q1",118.018768120036,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q2",125.206261948697,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q3",131.261143924865,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q4",141.026002850891,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q1",149.970836784282,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q2",145.545317135267,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q3",143.628926059733,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q4",136.631300288624,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q1",132.396795987793,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q2",130.798166318576,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q3",129.585000860841,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q4",123.920546852006,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q1",113.222666366352,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q2",109.710888039804,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q3",104.550574317395,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q4",99.2257361379501,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q1",97.5153759005662,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q2",93.1549939538057,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q3",86.1815586947976,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q4",82.3467412733979,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q1",79.8623066250798,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q2",79.756856325747,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q3",82.4361626370477,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q4",87.168903735563,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q1",90.1859954439564,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q2",90.9754220928482,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q3",89.621484497932,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q4",86.0889905618262,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q1",82.9234177492825,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q2",81.054941703108,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q3",80.2210984476647,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q4",80.1068386788343,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q1",81.5703183524205,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q2",84.500669012323,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q3",87.2052237573315,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q4",88.2850918912387,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q1",91.2909293168982,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q2",92.1555039796374,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q3",92.4307833781761,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q4",94.1747921858238,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q1",95.9497820083588,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q2",96.2362033205123,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q3",96.4557282132794,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q4",95.8823227942095,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q1",93.5534633866586,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q2",98.0041398340338,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q3",97.303469434269,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q4",96.6072825990764,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",93.2841269250238,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",98.3082187996359,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",94.9953424390778,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",96.3003137940199,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",93.0121719113878,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",88.1024995444016,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",90.2451137669541,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",91.0388140832079,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",89.3160155356698,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",94.661768336053,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",92.60709643007,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",91.183913227531,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",92.8708740431228,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",92.2125964097789,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",94.2186160848112,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",94.3923053905776,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",97.1856737398904,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",95.2799913103623,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",97.5055301033941,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",95.9480053245496,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",101.551122456012,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",99.4876254869506,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",101.902489255233,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",105.475220837847,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",102.635989625428,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",107.920395417655,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",104.844959229608,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",107.000452796995,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",106.167700359389,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",106.213967043235,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",105.802134015346,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",106.316313440878,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",105.026971832181,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",101.963798849029,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",102.498615587626,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",97.2410383673859,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",101.648108450971,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",99.5134260197757,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",99.5621446468604,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",102.395985825965,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",102.487312299625,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",103.049002623383,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",103.719729618804,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",102.814117485426,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",102.625688146202,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",103.030828286762,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",103.702954918754,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",101.798875838725,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",104.528687994787,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",101.807506573367,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",102.355476273203,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",103.789464988678,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",101.697674600008,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",101.919122339165,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",102.647737128352,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",102.520920047613,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",102.692543005119,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",101.710888175944,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",100.695124400116,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",100.067484853947,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",100.454586139416,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.6659459847995,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",99.6802549327666,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",100.199212943018,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",99.4592713803552,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",99.6381870157043,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",101.085981420624,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",99.1307261079724,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",98.6942378731585,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",99.3679033729214,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",98.313463441434,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",100.19492815374,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",97.4695788157395,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",98.0831557251199,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",97.7336103705462,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",97.239432600983,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",97.6476187176474,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q2",94.9890765461797,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q3",95.1679745376462,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q4",95.386291723996,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q1",95.151238179917,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q2",98.1523620463289,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",97.0476409878438,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",96.5649195819567,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",98.0872984771413,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",98.9117856229869,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",98.8024356125709,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",99.2006195580468,
"FIN","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q1",98.7451215040201,
